 &plot nbnd=  36, nks=    36 /
            0.000000  0.000000  0.000000
 -114.290 -114.290  -68.475  -68.475  -68.472  -68.472  -68.472  -68.472   -7.820   -7.820
    3.453    3.453    3.901    3.901    4.189    4.189    4.709    4.709    5.027    5.027
    5.475    5.475    6.929    6.929    7.954    7.954   15.875   15.875   17.475   17.475
   18.807   18.807   23.672   23.672   25.349   25.349
            0.266600  0.307843  0.311066
 -114.290 -114.290  -68.475  -68.475  -68.472  -68.472  -68.471  -68.471   -7.935   -7.935
    3.318    3.318    3.866    3.866    3.990    3.990    4.750    4.750    4.816    4.816
    6.086    6.086    7.594    7.594    7.921    7.921   14.717   14.717   17.999   17.999
   19.934   19.934   22.698   22.698   25.818   25.818
            0.133300  0.153864  0.311066
 -114.290 -114.290  -68.475  -68.475  -68.471  -68.471  -68.471  -68.471   -8.161   -8.161
    3.340    3.340    3.705    3.705    3.758    3.758    4.730    4.730    4.740    4.740
    6.835    6.835    8.152    8.152    8.459    8.459   13.368   13.368   18.946   18.946
   20.893   20.893   22.366   22.366   26.842   26.842
